operativo,id,nhogar,miembro,p2,p3,p3b,p4,e2,e6a,e12a,e13,e16a,e_aesc,e_nivel,retro,fexp
eder2019,134,1,4,1,2007,12,3,1,3,0,0,6,5,2,0,0
eder2019,135,1,1,1,1972,47,1,2,0,14,1,0,19,7,1,919
eder2019,135,1,2,2,1980,38,2,2,0,14,1,0,19,7,0,0
eder2019,135,1,3,1,2001,18,3,1,7,0,0,4,10,4,0,0
eder2019,135,1,4,2,2009,10,3,1,3,0,0,3,2,2,0,0
eder2019,135,1,5,2,2012,6,3,1,3,0,0,0,0,2,0,0
eder2019,135,1,6,2,2018,1,3,3,0,0,0,0,0,8,0,0
eder2019,136,1,1,1,1949,70,1,2,0,7,2,2,9,4,1,810
eder2019,137,1,1,1,1972,47,1,2,0,7,2,4,11,4,1,770
eder2019,137,1,2,2,1979,40,2,2,0,14,2,6,18,7,0,0
eder2019,138,1,1,1,1948,71,1,2,0,13,1,0,17,7,1,247
eder2019,138,1,2,2,1949,70,2,2,0,13,2,2,14,6,0,0
eder2019,139,1,1,1,1981,38,1,2,0,7,2,3,10,4,1,523
eder2019,139,1,2,2,1992,27,2,1,12,0,0,3,14,6,0,0
eder2019,139,1,3,1,2002,16,3,1,10,0,0,0,7,4,0,0
eder2019,139,1,4,2,2007,12,4,1,3,0,0,5,4,2,0,0
eder2019,140,1,1,1,1968,50,1,2,0,13,2,3,15,6,1,933
eder2019,140,1,2,2,1975,44,2,2,0,13,2,99,99,6,0,0
eder2019,140,1,3,1,2009,10,3,1,3,0,0,4,3,2,0,0
eder2019,140,1,4,1,2009,10,3,1,3,0,0,4,3,2,0,0
eder2019,141,1,1,1,1980,39,1,2,0,14,1,0,19,7,1,1166
eder2019,141,1,2,1,2013,6,3,1,3,0,0,0,0,2,0,0
eder2019,141,1,3,2,1983,36,2,2,0,14,1,0,19,7,0,0
eder2019,142,1,1,2,1981,38,1,1,14,0,0,3,18,7,1,478
eder2019,142,1,2,1,1986,32,2,1,14,0,0,3,18,7,0,0
eder2019,142,1,3,2,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,143,1,1,1,1972,46,1,2,0,14,1,0,19,7,1,979
eder2019,144,1,1,1,1971,47,1,2,0,3,1,0,7,3,1,724
eder2019,144,1,2,2,1974,45,2,2,0,3,1,0,7,3,0,0
eder2019,144,1,3,2,2002,17,3,1,7,0,0,1,7,4,0,0
eder2019,144,1,4,2,2002,16,10,1,7,0,0,2,8,4,0,0
eder2019,144,1,5,1,2013,6,3,1,3,0,0,0,0,2,0,0
eder2019,145,1,1,1,1950,68,1,2,0,3,1,0,7,3,1,810
eder2019,146,1,1,1,1979,39,1,2,0,13,1,0,17,7,1,809
eder2019,147,1,1,1,1952,67,1,2,0,12,2,2,14,6,1,284
eder2019,148,1,1,1,1936,83,1,2,0,3,1,0,7,3,0,0
eder2019,148,1,2,2,1949,70,2,2,0,7,2,2,9,4,1,235
eder2019,149,1,1,2,1978,40,1,2,0,13,2,2,14,6,1,1097
eder2019,149,1,2,1,1989,29,14,2,0,7,1,0,12,5,0,0
eder2019,150,1,1,2,1950,69,1,2,0,3,1,0,7,3,1,282
eder2019,150,1,2,1,1978,41,3,2,0,7,2,2,9,4,0,0
eder2019,150,1,3,1,1949,69,14,2,0,7,2,3,10,4,0,0
eder2019,150,1,4,2,1953,66,14,2,0,7,1,0,12,5,0,0
eder2019,151,1,1,1,1979,40,1,1,14,0,0,0,17,7,1,389
eder2019,151,1,2,2,1986,33,2,2,0,14,1,0,19,7,0,0
eder2019,152,1,1,1,1942,76,1,2,0,3,1,0,7,3,0,0
eder2019,152,1,2,2,1950,68,2,2,0,3,1,0,7,3,1,586
eder2019,153,1,1,2,1948,70,1,2,0,13,1,0,17,7,1,470
eder2019,153,1,2,1,2001,18,6,1,13,0,0,0,11,6,0,0
eder2019,154,1,1,2,1948,71,1,2,0,13,1,0,17,7,1,226
eder2019,154,1,2,2,1987,32,3,2,0,13,1,0,17,7,0,0
eder2019,155,1,1,1,1948,71,1,2,0,7,2,2,9,4,1,172
eder2019,155,1,2,2,1948,71,2,2,0,7,2,1,8,4,0,0
eder2019,156,1,1,2,1952,67,1,2,0,14,1,0,19,7,1,188
eder2019,156,1,2,9,1965,53,14,2,0,13,1,0,17,7,0,0
eder2019,157,1,1,2,1952,67,1,2,0,13,1,0,17,7,1,188
eder2019,158,1,1,2,1971,48,1,2,0,13,2,0,12,6,1,278
eder2019,158,1,2,2,1996,23,3,2,7,7,1,0,12,5,0,0
eder2019,158,1,3,1,2000,19,3,1,7,0,0,4,10,4,0,0
eder2019,159,1,1,1,1980,39,1,2,0,12,2,3,14,6,1,1193
eder2019,159,1,2,2,1982,37,2,2,0,12,1,0,15,7,0,0
eder2019,159,1,3,1,2015,4,3,1,20,0,0,0,0,1,0,0
eder2019,160,1,1,2,1982,37,1,2,0,10,1,0,12,5,1,1842
eder2019,161,1,1,2,1948,70,1,2,0,13,1,0,17,7,1,978
eder2019,162,1,1,1,1941,77,1,2,0,13,1,0,17,7,0,0
eder2019,162,1,2,2,1950,69,2,2,0,13,2,3,15,6,1,779
eder2019,162,1,3,2,1989,30,3,2,0,13,1,0,17,7,0,0
eder2019,163,1,1,1,1975,43,1,2,0,7,2,3,10,4,0,0
eder2019,163,1,2,2,1982,37,2,2,0,7,2,2,9,4,1,939
eder2019,163,1,3,2,2002,17,3,1,7,0,0,4,10,4,0,0
eder2019,164,1,1,2,1970,48,1,2,0,13,2,0,12,6,1,705
eder2019,164,1,2,1,1973,45,2,2,0,13,1,0,17,7,0,0
eder2019,164,1,3,2,2003,16,3,1,7,0,0,3,9,4,0,0
eder2019,164,1,4,1,2009,9,3,1,3,0,0,3,2,2,0,0
eder2019,165,1,1,2,1952,66,1,2,0,13,2,0,12,6,1,778
eder2019,166,1,1,1,1967,52,1,2,0,13,2,2,14,6,0,0
eder2019,166,1,2,2,1972,46,2,2,0,13,2,4,16,6,1,202
eder2019,167,1,1,1,1970,48,1,2,0,14,1,0,19,7,1,121
eder2019,167,1,2,2,1975,43,2,2,0,14,1,0,19,7,0,0
eder2019,167,1,3,2,2006,12,3,1,7,0,0,0,7,4,0,0
eder2019,167,1,4,1,2009,9,3,1,3,0,0,3,2,2,0,0
eder2019,168,1,1,1,1951,68,1,2,0,14,1,0,19,7,1,119
eder2019,169,1,1,1,1970,48,1,2,0,14,1,0,19,7,0,0
eder2019,169,1,2,2,1968,51,2,2,0,14,2,2,18,7,1,163
eder2019,169,1,3,2,2004,14,3,1,7,0,0,2,8,4,0,0
eder2019,169,1,4,2,2000,19,3,1,13,0,0,1,12,6,0,0
eder2019,169,1,5,1,2007,12,3,1,3,0,0,6,5,2,0,0
eder2019,170,1,1,1,1981,37,1,2,0,7,2,1,8,4,1,130
eder2019,170,1,2,2,1981,37,2,1,12,0,0,1,12,6,0,0
eder2019,170,1,3,1,2001,17,3,1,7,0,0,4,10,4,0,0
eder2019,170,1,4,1,2015,3,3,1,19,0,0,0,0,1,0,0
eder2019,171,1,1,2,1972,47,1,2,0,7,2,2,9,4,1,228
eder2019,172,1,1,1,1947,71,1,2,0,13,2,4,16,6,0,0
eder2019,172,1,2,2,1948,71,2,2,0,14,1,0,19,7,1,140
eder2019,173,1,1,1,1971,47,1,1,12,0,0,2,13,6,1,293
eder2019,174,1,1,2,1982,37,1,2,0,7,1,0,12,5,1,613
eder2019,174,1,2,2,2005,14,3,1,7,0,0,1,7,4,0,0
eder2019,175,1,1,2,1982,36,1,2,0,13,1,0,17,7,1,663
eder2019,175,1,2,2,1964,55,7,2,0,7,1,0,12,5,0,0
eder2019,175,1,3,2,1994,24,8,2,0,13,1,0,17,7,0,0
eder2019,176,1,1,1,1968,51,1,2,0,13,1,0,17,7,1,423
eder2019,177,1,1,1,1972,47,1,2,0,14,1,0,19,7,1,719
eder2019,178,1,1,2,1950,69,1,2,0,13,2,4,16,6,1,389
eder2019,178,1,2,1,1973,45,10,2,0,13,1,0,17,7,0,0
eder2019,178,1,3,2,2000,19,10,1,13,0,0,11,12,6,0,0
eder2019,179,1,1,1,1966,53,1,2,0,7,1,0,12,5,0,0
eder2019,179,1,2,2,1972,46,2,2,0,12,2,1,13,6,1,273
eder2019,179,1,3,2,1935,84,7,2,0,12,1,0,15,7,0,0
eder2019,179,1,4,2,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,179,1,5,2,1999,20,3,1,13,0,0,1,12,6,0,0
eder2019,180,1,1,2,1948,70,1,2,0,3,1,0,7,3,1,107
eder2019,181,1,1,1,1981,38,1,2,0,14,1,0,19,7,1,1161
eder2019,181,1,2,2,1981,38,2,2,0,13,1,0,17,7,0,0
eder2019,181,1,3,2,2003,15,3,1,7,0,0,2,8,4,0,0
eder2019,181,1,4,1,2009,9,3,1,3,0,0,2,1,2,0,0
eder2019,181,1,5,1,2015,3,3,1,19,0,0,0,0,1,0,0
eder2019,182,1,1,2,1949,69,1,2,0,10,1,0,12,5,1,465
eder2019,183,1,1,1,1952,67,1,2,0,13,2,5,16,6,1,374
eder2019,183,1,2,2,1954,64,2,2,0,7,1,0,12,5,0,0
eder2019,184,1,1,1,1979,39,1,2,0,13,2,3,15,6,1,338
eder2019,185,1,1,1,1964,55,1,2,0,13,1,0,17,7,0,0
eder2019,185,1,2,2,1970,48,2,2,0,12,1,0,15,7,1,970
eder2019,185,1,3,2,2016,3,3,1,19,0,0,0,0,1,0,0
eder2019,186,1,1,1,1956,62,1,2,0,13,2,3,15,6,0,0
eder2019,186,1,2,2,1952,66,2,2,0,13,1,0,17,7,1,978
eder2019,187,1,1,1,1978,41,1,2,0,14,1,0,19,7,1,1162
eder2019,187,1,2,2,1980,39,2,2,0,13,2,4,16,6,0,0
eder2019,188,1,1,1,1972,47,1,2,0,13,1,0,17,7,1,359
eder2019,188,1,2,2,1976,42,2,2,0,13,1,0,17,7,0,0
eder2019,188,1,3,2,2011,8,3,1,3,0,0,2,1,2,0,0
eder2019,188,1,4,1,2017,1,3,1,19,0,0,0,0,1,0,0
eder2019,189,1,1,2,1968,50,1,2,0,12,1,0,15,7,1,485
eder2019,189,1,2,1,1968,50,2,2,0,13,1,0,17,7,0,0
eder2019,189,1,3,1,1997,21,3,1,13,0,0,2,13,6,0,0
eder2019,189,1,4,1,2000,18,3,1,13,0,0,0,11,6,0,0
eder2019,189,1,5,1,2003,16,3,1,7,0,0,3,9,4,0,0
eder2019,190,1,1,1,1949,69,1,2,0,14,1,0,19,7,1,176
eder2019,190,1,2,2,1954,64,2,2,0,12,1,0,15,7,0,0
eder2019,191,1,1,2,1971,47,1,2,0,13,1,0,17,7,1,242
eder2019,192,1,1,1,1951,68,1,2,0,13,1,0,17,7,1,175
eder2019,192,1,2,2,1957,62,2,2,0,13,1,0,17,7,0,0
eder2019,193,1,1,2,1951,67,1,2,0,12,1,0,15,7,1,208
eder2019,193,1,2,1,1947,72,2,2,0,13,1,0,17,7,0,0
eder2019,194,1,1,1,1969,49,1,2,0,13,1,0,17,7,1,239
eder2019,195,1,1,2,1974,44,1,2,0,13,1,0,17,7,0,0
eder2019,195,1,2,1,1969,49,2,2,0,7,1,0,12,5,1,292
eder2019,195,1,3,1,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,196,1,1,1,1951,67,1,2,0,13,1,0,17,7,0,0
eder2019,196,1,2,2,1951,68,2,2,0,13,1,0,17,7,1,278
eder2019,197,1,1,1,1968,51,1,2,0,7,2,2,9,4,1,427
eder2019,198,1,1,1,1950,69,1,2,0,13,1,0,17,7,0,0
eder2019,198,1,2,1,1950,68,2,2,0,14,1,0,19,7,1,234
eder2019,199,1,1,2,1970,49,1,2,0,13,1,0,17,7,1,346
eder2019,199,1,2,1,1971,48,2,2,0,13,1,0,17,7,0,0
eder2019,199,1,3,1,2000,19,3,2,0,7,1,0,12,5,0,0
eder2019,199,1,4,1,2001,17,3,1,7,0,0,4,10,4,0,0
eder2019,199,1,5,1,2003,15,3,1,7,0,0,3,9,4,0,0
eder2019,199,1,6,2,2004,14,3,1,7,0,0,2,8,4,0,0
eder2019,200,1,1,1,1965,54,1,2,0,13,1,0,17,7,0,0
eder2019,200,1,2,2,1969,49,2,2,0,13,1,0,17,7,1,345
eder2019,200,1,3,1,1998,21,3,1,13,0,0,2,13,6,0,0
eder2019,200,1,4,1,2000,18,3,1,13,0,0,0,11,6,0,0
eder2019,200,1,5,1,2005,13,3,1,7,0,0,1,7,4,0,0
eder2019,200,1,6,2,2007,11,3,1,3,0,0,5,4,2,0,0
eder2019,201,1,1,2,1970,49,1,1,13,0,0,3,14,6,1,1409
eder2019,201,1,2,1,2002,16,3,1,7,0,0,1,7,4,0,0
eder2019,201,1,3,2,2003,15,3,1,7,0,0,1,7,4,0,0
eder2019,202,1,1,2,1969,49,1,2,0,14,1,0,19,7,1,163
eder2019,203,1,1,1,1952,66,1,2,0,13,2,0,12,6,1,90
eder2019,203,1,2,2,1949,69,2,2,0,13,2,2,14,6,0,0
eder2019,204,1,1,2,1968,50,1,2,0,7,2,1,8,4,1,227
eder2019,205,1,1,2,1968,51,1,2,0,13,2,4,16,6,1,1198
eder2019,205,1,2,1,1940,79,7,2,0,12,1,0,15,7,0,0
eder2019,205,1,3,2,1942,76,7,2,0,7,1,0,12,5,0,0
eder2019,205,1,4,1,2008,11,3,1,3,0,0,5,4,2,0,0
eder2019,206,1,1,2,1950,68,1,2,0,13,1,0,17,7,1,139
eder2019,206,1,2,2,1989,30,3,2,0,7,1,0,12,5,0,0
eder2019,207,1,1,1,1981,38,1,2,0,13,2,1,13,6,1,171
eder2019,207,1,2,2,1986,32,2,2,0,13,1,0,17,7,0,0
eder2019,208,1,1,2,1959,60,1,2,0,12,1,0,15,7,0,0
eder2019,208,1,2,1,1950,69,2,2,0,12,2,4,14,6,1,90
eder2019,209,1,1,1,1952,66,1,2,0,7,1,0,12,5,1,89
eder2019,209,1,2,2,1959,60,2,2,0,12,1,0,15,7,0,0
eder2019,209,1,3,1,2001,17,3,1,7,0,0,5,11,4,0,0
eder2019,210,1,1,2,1948,70,1,2,0,13,1,0,17,7,1,277
eder2019,211,1,1,1,1950,69,1,2,0,13,1,0,17,7,1,235
eder2019,211,1,2,2,1952,67,2,2,0,12,1,0,15,7,0,0
eder2019,212,1,1,1,1971,48,1,2,0,13,2,2,14,6,1,293
eder2019,212,1,2,2,1972,47,2,2,0,14,1,0,19,7,0,0
eder2019,212,1,3,1,2002,17,3,1,7,0,0,3,9,4,0,0
eder2019,212,1,4,2,2008,11,3,1,3,0,0,5,4,2,0,0
eder2019,213,1,1,1,1945,74,1,2,0,7,1,0,12,5,0,0
eder2019,213,1,2,2,1949,70,2,2,0,7,1,0,12,5,1,232
eder2019,214,1,1,2,1970,48,1,2,0,7,1,0,12,5,1,420
eder2019,214,1,2,1,1965,53,2,2,0,7,1,0,12,5,0,0
eder2019,214,1,3,2,1993,25,3,2,0,13,2,0,12,6,0,0
eder2019,214,1,4,2,1999,19,3,1,13,0,0,1,12,6,0,0
eder2019,215,1,1,1,1979,39,1,2,0,14,1,0,19,7,1,408
eder2019,215,1,2,2,1980,38,2,2,0,14,1,0,19,7,0,0
eder2019,215,1,3,2,2017,2,3,1,19,0,0,0,0,1,0,0
eder2019,216,1,1,1,1947,71,1,2,0,13,1,0,17,7,0,0
eder2019,216,1,2,2,1949,70,2,2,0,7,1,0,12,5,1,232
eder2019,217,1,1,1,1980,39,1,2,0,13,1,0,17,7,1,455
eder2019,217,1,2,2,1978,40,2,2,0,13,1,0,17,7,0,0
eder2019,217,1,3,1,2016,2,3,1,19,0,0,0,0,1,0,0
eder2019,218,1,1,1,1948,70,1,2,0,12,2,2,14,6,1,209
eder2019,218,1,2,2,1921,98,12,2,0,13,1,0,17,7,0,0
eder2019,219,1,1,1,1974,45,1,2,0,14,2,1,18,7,0,0
eder2019,219,1,2,2,1978,40,2,2,0,14,1,0,19,7,1,780
eder2019,219,1,3,2,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,219,1,4,2,2016,2,3,3,0,0,0,0,0,8,0,0
eder2019,220,1,1,1,1965,54,1,2,0,7,2,2,9,4,0,0
eder2019,220,1,2,2,1968,51,2,2,0,13,2,4,16,6,1,704
eder2019,221,1,1,1,1940,79,1,2,0,14,1,0,19,7,0,0
eder2019,221,1,2,2,1951,67,2,2,0,14,1,0,19,7,1,489
eder2019,222,1,1,1,1971,48,1,2,0,12,1,0,15,7,1,719
eder2019,222,1,2,2,1974,45,2,2,0,13,1,0,17,7,0,0
eder2019,223,1,1,2,1957,62,1,2,0,7,1,0,12,5,0,0
eder2019,223,1,2,1,1951,68,2,2,0,13,1,0,17,7,1,827
eder2019,224,1,1,1,1952,67,1,2,0,13,2,2,14,6,1,314
eder2019,224,1,2,2,1953,65,2,2,0,13,1,0,17,7,0,0
eder2019,225,1,1,1,1949,69,1,2,0,13,1,0,17,7,1,414
eder2019,226,1,1,1,1979,39,1,2,0,10,1,0,12,5,1,1015
eder2019,226,1,2,2,2010,8,3,1,3,0,0,2,1,2,0,0
eder2019,226,1,3,1,2007,11,3,1,3,0,0,5,4,2,0,0
eder2019,226,1,4,2,1983,35,2,2,0,13,2,0,12,6,0,0
eder2019,227,1,1,1,1980,39,1,1,14,0,0,1,17,7,1,456
eder2019,227,1,2,2,1987,32,2,2,0,12,1,0,15,7,0,0
eder2019,228,1,1,1,1981,37,1,2,0,7,1,0,12,5,1,398
eder2019,228,1,2,1,2011,8,3,1,3,0,0,2,1,2,0,0
eder2019,228,1,3,1,2012,7,3,1,3,0,0,0,0,2,0,0
eder2019,228,1,4,2,1977,41,2,2,0,7,1,0,12,5,0,0
eder2019,229,1,1,1,1971,47,1,2,0,13,1,0,17,7,0,0
eder2019,229,1,2,2,1982,37,2,2,0,13,1,0,17,7,1,779
eder2019,229,1,3,1,2013,6,3,1,3,0,0,1,0,2,0,0
eder2019,229,1,4,2,2013,6,3,1,3,0,0,1,0,2,0,0
eder2019,230,1,1,1,1971,47,1,2,0,13,1,0,17,7,1,144
eder2019,230,1,2,2,1972,46,2,2,0,13,1,0,17,7,0,0
eder2019,230,1,3,1,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,230,1,4,2,2008,11,3,1,3,0,0,5,4,2,0,0
eder2019,231,1,1,1,1948,71,1,2,0,14,1,0,19,7,1,141
eder2019,231,1,2,2,1943,76,2,2,0,13,1,0,17,7,0,0
eder2019,232,1,1,1,1978,41,1,2,0,7,1,0,12,5,1,203
eder2019,232,1,2,2,1982,36,2,2,0,13,1,0,17,7,0,0
eder2019,232,1,3,1,2004,15,3,1,7,0,0,2,8,4,0,0
eder2019,232,1,4,1,2008,11,3,1,3,0,0,5,4,2,0,0
eder2019,232,1,5,2,2010,8,3,1,3,0,0,2,1,2,0,0
eder2019,233,1,1,1,1948,71,1,2,0,13,2,3,15,6,1,107
eder2019,233,1,2,2,1949,70,2,2,0,13,2,2,14,6,0,0
eder2019,234,1,1,1,1981,37,1,2,0,7,1,0,12,5,1,203
eder2019,235,1,1,1,1980,39,1,2,0,7,1,0,12,5,1,1194
eder2019,235,1,2,2,1981,37,2,2,0,13,1,0,17,7,0,0
eder2019,235,1,3,1,2004,14,3,1,7,0,0,0,7,4,0,0
eder2019,235,1,4,2,2007,11,3,1,3,0,0,5,4,2,0,0
eder2019,235,1,5,1,2013,5,3,1,20,0,0,0,0,1,0,0
eder2019,236,1,1,1,1948,70,1,2,0,3,2,5,5,2,1,399
eder2019,236,1,2,2,1952,67,2,2,0,7,1,0,12,5,0,0
eder2019,236,1,3,1,1988,31,3,2,0,13,1,0,17,7,0,0
eder2019,237,1,1,1,1978,40,1,2,0,13,1,0,17,7,1,1162
eder2019,237,1,2,2,1985,33,2,2,0,13,1,0,17,7,0,0
eder2019,237,1,3,1,2012,7,3,1,3,0,0,3,2,2,0,0
eder2019,237,1,4,2,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,238,1,1,2,1969,50,1,2,0,13,1,0,17,7,1,485
eder2019,239,1,1,1,1970,49,1,2,0,13,2,2,14,6,1,439
eder2019,239,1,2,2,1972,47,2,2,0,7,1,0,12,5,0,0
eder2019,239,1,3,2,1997,22,3,1,13,0,0,1,12,6,0,0
eder2019,239,1,4,1,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,240,1,1,2,1951,67,1,2,0,13,1,0,17,7,1,490
eder2019,240,1,2,1,1980,39,3,2,0,13,1,0,17,7,0,0
eder2019,240,1,3,2,1982,36,3,1,13,0,0,0,11,6,0,0
eder2019,241,1,1,1,1947,72,1,2,0,13,1,0,17,7,0,0
eder2019,241,1,2,2,1949,69,2,2,0,13,2,0,12,6,1,390
eder2019,242,1,1,1,1939,79,1,2,0,3,2,99,99,2,0,0
eder2019,242,1,2,2,1946,73,2,2,0,3,1,0,7,3,0,0
eder2019,242,1,3,2,1971,48,3,2,0,7,2,1,8,4,1,676
eder2019,243,1,1,1,1944,74,1,2,0,14,1,0,19,7,0,0
eder2019,243,1,2,2,1950,69,2,2,0,14,1,0,19,7,1,416
eder2019,244,1,1,1,1983,36,1,2,0,13,1,0,17,7,0,0
eder2019,244,1,2,2,1980,38,2,2,0,13,1,0,17,7,1,467
eder2019,245,1,1,1,1978,41,1,2,0,14,1,0,19,7,1,274
eder2019,245,1,2,2,1992,26,2,1,13,0,0,2,13,6,0,0
eder2019,246,1,1,1,1978,40,1,2,0,13,2,3,15,6,1,239
eder2019,246,1,2,2,1982,37,2,2,0,13,2,2,14,6,0,0
eder2019,246,1,3,1,2009,9,3,1,3,0,0,3,2,2,0,0
eder2019,246,1,4,1,2011,8,3,1,3,0,0,2,1,2,0,0
eder2019,247,1,1,2,1951,67,1,2,0,12,1,0,15,7,1,195
eder2019,248,1,1,2,1951,67,1,2,0,10,1,0,12,5,0,0
eder2019,248,1,2,2,1982,37,3,1,13,0,0,4,15,6,1,434
eder2019,248,1,3,2,2009,9,6,1,3,0,0,3,2,2,0,0
eder2019,248,1,4,2,1989,30,3,1,13,0,0,4,15,6,0,0
eder2019,249,1,1,1,1970,49,1,2,0,13,2,3,15,6,1,1194
eder2019,249,1,2,2,1971,47,2,2,0,14,1,0,19,7,0,0
eder2019,249,1,3,2,2010,9,3,1,3,0,0,3,2,2,0,0
eder2019,249,1,4,1,2012,6,3,1,3,0,0,0,0,2,0,0
eder2019,250,1,1,1,1980,39,1,2,0,7,2,3,10,4,0,0
eder2019,250,1,2,2,1982,37,2,2,0,7,2,3,10,4,1,384
eder2019,250,1,3,1,1991,27,3,2,0,12,1,0,15,7,0,0
eder2019,250,1,4,2,2004,15,3,1,7,0,0,2,8,4,0,0
eder2019,250,1,5,1,2006,13,3,1,7,0,0,1,7,4,0,0
eder2019,250,1,6,1,2010,9,3,1,3,0,0,2,1,2,0,0
eder2019,250,1,7,2,2013,6,3,1,3,0,0,0,0,2,0,0
eder2019,251,1,1,1,1969,49,1,2,0,7,1,0,12,5,1,861
eder2019,251,1,2,2,1975,44,2,2,0,7,2,4,11,4,0,0
eder2019,251,1,3,1,1994,25,3,2,0,3,1,0,7,3,0,0
eder2019,251,1,4,1,1994,25,3,2,0,3,1,0,7,3,0,0
eder2019,251,1,5,2,1997,22,3,2,0,7,1,0,12,5,0,0
eder2019,251,1,6,1,1998,21,3,2,0,3,1,0,7,3,0,0
eder2019,251,1,7,1,1999,20,3,2,0,3,1,0,7,3,0,0
eder2019,251,1,8,2,2001,18,3,2,0,7,1,0,12,5,0,0
eder2019,251,1,9,1,2003,16,3,2,0,3,1,0,7,3,0,0
eder2019,251,1,10,1,2003,16,3,2,0,3,1,0,7,3,0,0
eder2019,252,1,1,2,1980,38,1,2,0,13,2,4,16,6,1,792
eder2019,252,1,2,1,2009,10,3,1,3,0,0,4,3,2,0,0
eder2019,253,1,1,1,1969,49,1,2,0,7,2,2,9,4,1,771
eder2019,254,1,1,1,1982,37,1,2,0,7,2,4,11,4,0,0
eder2019,254,1,2,2,1978,41,2,2,0,7,1,0,12,5,1,791
eder2019,254,1,3,1,2010,8,3,1,3,0,0,2,1,2,0,0
eder2019,254,1,4,2,1989,29,12,2,0,7,2,4,11,4,0,0
eder2019,255,1,1,1,1949,70,1,2,0,3,1,0,7,3,1,862
eder2019,255,1,2,2,1951,68,2,2,0,7,1,0,12,5,0,0
eder2019,256,1,1,2,1980,39,1,2,0,14,1,0,19,7,1,1101
eder2019,256,1,2,1,1980,39,2,2,0,14,1,0,19,7,0,0
eder2019,256,1,3,2,2017,2,3,1,19,0,0,0,0,1,0,0
eder2019,256,1,4,1,2019,0,3,3,0,0,0,0,0,8,0,0
eder2019,257,1,1,2,1981,37,1,2,0,13,1,0,17,7,1,1408
eder2019,257,1,2,1,1975,44,2,2,0,13,1,0,17,7,0,0
eder2019,257,1,3,1,2017,1,3,1,19,0,0,0,0,1,0,0
eder2019,257,1,4,2,2017,1,3,1,19,0,0,0,0,1,0,0
eder2019,258,1,1,1,1968,50,1,2,0,14,1,0,19,7,1,332
eder2019,258,1,2,2,1968,50,2,2,0,13,1,0,17,7,0,0
eder2019,258,1,3,2,2005,14,3,1,7,0,0,1,7,4,0,0
eder2019,258,1,4,1,2007,11,3,1,3,0,0,4,3,2,0,0
eder2019,259,1,1,2,1969,50,1,2,0,13,1,0,17,7,1,552
eder2019,259,1,2,1,1973,45,2,2,0,13,1,0,17,7,0,0
eder2019,259,1,3,2,1990,28,3,1,10,0,0,0,7,4,0,0
eder2019,259,1,4,1,2009,9,3,1,3,0,0,3,2,2,0,0
eder2019,260,1,1,1,1950,68,1,2,0,13,1,0,17,7,1,296
eder2019,261,1,1,1,1970,48,1,2,0,13,2,3,15,6,1,280
eder2019,262,1,1,1,1969,50,1,2,0,13,2,3,15,6,1,280
eder2019,262,1,2,1,1959,59,2,2,0,14,1,0,19,7,0,0
eder2019,263,1,1,2,1969,50,1,2,0,13,2,4,16,6,1,326
eder2019,263,1,2,1,1955,63,2,2,0,14,1,0,19,7,0,0
eder2019,263,1,3,2,1995,23,3,1,13,0,0,3,14,6,0,0
eder2019,263,1,4,1,2001,18,3,1,13,0,0,0,11,6,0,0
eder2019,264,1,1,2,1982,37,1,2,0,13,2,2,14,6,1,258
eder2019,264,1,2,2,1983,36,8,2,0,13,2,5,16,6,0,0
eder2019,264,1,3,2,1959,60,7,2,0,7,1,0,12,5,0,0
eder2019,265,1,1,1,1980,38,1,2,0,7,1,0,12,5,1,942
eder2019,266,1,1,1,1962,57,1,2,0,12,2,2,14,6,0,0
eder2019,266,1,2,1,1965,54,8,2,0,12,2,1,13,6,0,0
eder2019,266,1,3,1,1968,51,8,2,0,12,1,0,15,7,1,489
eder2019,267,1,1,1,1968,51,1,2,0,12,2,0,12,6,1,597
eder2019,267,1,2,2,1970,49,2,2,0,13,1,0,17,7,0,0
eder2019,267,1,3,1,2000,19,3,1,13,0,0,0,11,6,0,0
eder2019,267,1,4,2,2003,16,3,1,7,0,0,3,9,4,0,0
eder2019,268,1,1,1,1970,48,1,2,0,13,1,0,17,7,1,979
eder2019,268,1,2,2,1966,53,2,2,0,14,1,0,19,7,0,0
eder2019,268,1,3,1,2010,9,3,1,3,0,0,3,2,2,0,0
eder2019,269,1,1,1,1969,50,1,2,0,13,2,2,14,6,1,861
eder2019,269,1,2,2,1975,44,2,2,0,13,1,0,17,7,0,0
eder2019,269,1,3,2,2001,18,3,1,13,0,0,0,11,6,0,0
eder2019,269,1,4,1,2004,14,3,1,7,0,0,1,7,4,0,0
eder2019,269,1,5,2,2006,13,3,0,0,0,0,88,88,0,0,0
eder2019,270,1,1,1,1951,68,1,2,0,3,1,0,7,3,1,622
eder2019,270,1,2,2,1945,73,2,2,0,3,1,0,7,3,0,0
eder2019,271,1,1,2,1969,50,1,2,0,13,1,0,17,7,1,424
